Graph_Size,Execution_Time
200,7.963432752503327
200,8.7931094338779
200,7.648760254949357
200,7.916961771808445
200,8.671780006681399
200,9.062441493562645
200,7.9624432676425245
200,8.937066595482813
200,8.37939598819379
200,9.092221912454185
200,8.750159108552268
200,8.124531354916398
200,8.272651074087204
200,8.04548993994566
200,8.12658700146094
200,7.977726134714074
200,7.76540161817962
200,8.138203376024649
200,8.336125859118548
200,8.590449291701544
200,8.803901650225583
200,9.15887209370173
200,8.1474123018227
200,8.507750077433196
200,7.994618252752031
200,8.306940064538168
200,9.212454691992818
200,8.24863535772993
200,8.21493210017107
200,7.85506860956402
200,8.841598496805783
200,8.91546274500492
200,8.28227769037878
200,7.6979903926680535
200,7.810622245423441
200,9.26430122327869
200,9.070054818573281
200,8.128563057255452
200,8.639460634458043
200,8.29697845121862
200,8.3925781820407
200,8.89941971877192
200,8.50741628226061
200,7.904165237482069
200,8.330046671246015
200,7.772395134602718
200,9.002562803253417
200,8.19715647720726
200,8.613638731238265
200,8.377177795982524
200,8.217148991553323
200,7.901279685603332
200,8.492714092054777
200,8.094031889604697
200,7.937631144282309
200,8.353108069304906
200,7.8306334954945065
200,8.05686964793071
200,8.49576270334104
200,8.948056000240584
200,8.791362000801943
200,9.027451704827909
200,8.284490875214098
200,8.876186374767304
200,9.044542794992982
200,9.047328926308785
200,7.6437493214651235
200,7.887306431773273
200,9.10637556479508
200,8.616791987775875
200,7.983409555517306
400,83.03371239470566
400,72.98671868083439
400,73.57509364162878
400,78.78731404084228
400,86.64365340831199
400,74.48715112394599
400,75.69367362115496
400,78.64966736018138
400,82.11261191589897
400,77.39598207353515
400,71.15885692698961
400,81.19492057506736
400,72.638532423661
400,82.60453329309216
400,72.55087570867602
400,78.02371707200092
400,71.3349175580963
400,71.03957774831693
400,81.85337691077626
400,85.15966925988425
400,84.13181456107206
400,71.64096472110143
400,75.90922808194719
400,84.90974801255602
400,84.66068341548957
400,71.99330788121293
400,76.9405029319291
400,85.64943723443406
400,83.86081105826263
400,75.13300418061561
400,86.1894886903191
400,72.05825062234585
400,84.63461397728777
400,85.06204359402108
400,84.46743811182
400,74.71728409238405
400,76.29225767571157
400,85.80936642738473
400,82.29860788658006
400,77.9250205758577
400,78.05762004044452
400,77.36738153773932
400,82.02022026248129
400,85.6788686732032
400,76.89827017491274
400,82.2376271190554
400,80.91225479671677
400,85.01889507882908
400,86.37927103835304
400,75.04153134539044
400,83.78086619922364
400,77.60926812708095
400,77.7429450029554
400,85.9606060884713
400,78.44235613712466
400,83.66110486071089
400,71.2471204045915
400,72.92590894929211
400,82.99653831013028
400,74.7637167255389
400,84.47453575407238
400,78.8083377410135
400,77.046550379759
400,77.54298882293361
400,86.50001282431734
400,73.47958418803215
400,80.76642009012981
400,78.96441503730676
400,71.50069201001794
400,72.27856791791812
400,79.75772350313207
400,82.09005396248382
400,79.06669088567574
400,84.31696772162753
400,82.60300289030071
400,81.16909287552713
400,77.3755739453617
400,72.30133712039644
400,72.0484554911952
400,72.80938474574296
400,83.65036079491149
400,71.7921599995627
400,72.57656432008345
400,86.21187374396516
400,76.77398753414263
400,79.46074692282195
400,82.34848593375538
400,73.94601364443982
400,82.59293064682414
400,77.13097180236198
400,73.07189353645843
400,86.46653057892313
400,85.1108094579932
400,80.91917000989514
400,85.72161493101697
400,84.26621540266297
400,73.89972835717093
400,79.52195411505252
400,72.67776299666532
400,82.03697528743875
1000,2256.154044659218
1000,2243.0814268239333
1000,2222.5582737501213
1000,2437.7519520726078
1000,2479.705912434803
1000,2434.314940406031
1000,2299.0386789116405
1000,2299.6307344702823
1000,2260.66859579763
1000,2279.138182829605
1000,2573.626982680748
1000,2284.162641433061
1000,2531.6435214953904
1000,2213.2685765796105
1000,2176.353489453322
1000,2586.0877856286465
1000,2268.533102865634
1000,2452.0146529537437
1000,2447.8617209561385
1000,2513.9468732451246
1000,2495.046439276571
1000,2238.9145776751866
1000,2511.05009803702
1000,2322.371734418768
1000,2185.1284373740405
1000,2569.923305247019
1000,2315.7359955387305
1000,2167.1733115591223
1000,2145.8906123177735
1000,2229.3351262068745
1000,2204.729655377602
1000,2548.5223737751244
1000,2318.7200835441827
1000,2169.4403057321365
1000,2151.507114290367
1000,2173.047830378012
1000,2528.706418200372
1000,2207.556561945489
1000,2613.7428055922037
1000,2514.367682050048
1000,2485.382303162738
1000,2499.8957129033565
1000,2228.732208369233
1000,2560.551253513178
1000,2482.5575395366714
1000,2473.1958804050855
1000,2543.8960754497657
1000,2460.549062078746
1000,2343.5887729824476
1000,2586.5489892834794
1000,2380.1209539786983
1000,2325.3860421125464
1000,2164.359097380181
1000,2162.2403933904984
1000,2216.351801407024
1000,2461.3799178519207
1000,2264.9538264005096
1000,2224.0986007737665
1000,2384.841778554293
1000,2377.254593905824
1000,2215.9065991234197
1000,2463.687324752014
1000,2281.2196098401537
1000,2364.0889316689927
1000,2165.650172652834
1000,2478.680571888554
1000,2529.8947217322825
1000,2230.6305440924793
1000,2549.5172134335603
1000,2560.316191837125
1000,2610.6897510844
1000,2303.815185731234
1000,2476.655497262005
1000,2517.80113086809
1000,2454.6135751406773
1000,2234.074502043794
1000,2605.1460815329306
1000,2598.329470059266
1000,2481.7312027512157
1000,2182.2682168047513
1000,2388.9952818420447
1000,2617.5300863989996
1000,2323.7256077506017
1000,2337.917653987064
1000,2345.2143117849073
1000,2379.5825865734364
1000,2178.5752761611866
1000,2271.511736125618
1000,2451.734761311853
1000,2289.2656486719825
1000,2462.3597453188822
1000,2199.9784050280628
1000,2378.9928465819858
1000,2356.270063745476
1000,2598.4242564083556
1000,2313.0380598371753
1000,2384.605130549685
1000,2452.9317063152366
1000,2209.90468054943
1000,2380.8128007484506
