Graph_Size,Execution_Time
40,0.058727443188515215
40,0.06266382186861627
40,0.06780573456818688
40,0.06382936796187141
40,0.06521106128164739
40,0.060451852993043745
40,0.06726159162662108
40,0.06460672513924264
40,0.06579410067947569
40,0.06786496268607473
40,0.06731819146928782
40,0.05606725843053565
40,0.06129198204179612
40,0.06545342291214366
40,0.0590351004217996
40,0.05695168375474233
40,0.06423967782943797
40,0.06521204335712585
40,0.05829851581203772
40,0.06461642386606392
40,0.05936536378096355
40,0.06453979276032565
40,0.06437139671487188
40,0.06401651907743613
40,0.06288760091966861
40,0.06566941322127261
40,0.06330199721078167
40,0.05901243407000374
40,0.058811079807971116
40,0.05819207936085288
40,0.05602121338983326
40,0.05873264251944996
40,0.06756160306495772
40,0.061677653037838606
40,0.05803975014138211
40,0.06435484770894243
40,0.06625734606724128
40,0.06634474839638656
40,0.06722783968733871
40,0.06670066632356265
40,0.06715149482510789
40,0.061222800291514334
40,0.058144955922213554
40,0.05731265057169828
40,0.06259217513572918
40,0.056374169015790836
40,0.05984851336026108
40,0.06533036637472071
40,0.06566690620554985
40,0.06721334731401496
40,0.0569613347754815
40,0.0585735743400242
40,0.06008935362196338
40,0.06316712657647373
40,0.059693538154370535
40,0.06755560661369459
40,0.06334950634523245
40,0.05947713771002051
40,0.06258738899511605
40,0.061460843776396434
40,0.06434857474832757
40,0.05663445519749727
40,0.06150717780709128
40,0.06323288912265802
40,0.058091409770698696
40,0.06373901806833203
40,0.059057697607122546
40,0.05924093820322256
40,0.06377126998864006
40,0.05632429612685054
40,0.056105830184188674
40,0.058984937374732926
40,0.05739710601469918
40,0.06076625781696558
40,0.060598072583543335
40,0.06332830278540132
40,0.06671264570583323
40,0.06263992493857833
40,0.05993450546617178
40,0.0659896710607578
40,0.059494771733324514
40,0.05863446031438004
40,0.06139247244272182
40,0.06436497254748519
40,0.05589630445370942
40,0.05677407348441179
40,0.0564711966091783
40,0.06815561516973122
100,1.1517418297453572
100,1.3799386880596602
100,1.1789306844159377
100,1.382187454383456
100,1.3038821947015093
100,1.1592903883903407
100,1.3865044936464594
100,1.1626168470809524
100,1.1937946019282912
100,1.3391100059559218
100,1.3756663170782282
100,1.2540032004971071
100,1.2043108628042605
100,1.296051852549097
100,1.3602145784595279
100,1.3816028520857024
100,1.228711409894874
100,1.3402953539763536
100,1.3938737867753535
100,1.224767881361862
100,1.2915625844668144
100,1.355654723886636
100,1.388478556447401
100,1.1891140270073064
100,1.1530438549438964
100,1.3174134157048294
100,1.153052459707276
100,1.2002549819822113
100,1.3060815054367036
100,1.3601356781193552
100,1.1787716460698934
100,1.2674670551779095
100,1.1579376580764755
100,1.192223308610051
100,1.3577199815013024
100,1.2698724826370438
100,1.1739171895002307
100,1.2869455281556137
100,1.3500676039829458
100,1.2862718722761683
100,1.3757629435156098
100,1.3830158552339875
100,1.2486332304737129
100,1.3765995033981737
100,1.2107087765954012
100,1.3365008360729915
100,1.3926060603013568
100,1.3100649710487613
100,1.3436469504357171
100,1.3735293001547098
100,1.1937140947021592
100,1.1801322958019438
100,1.3789448541054992
100,1.2784267505027276
100,1.387320320778771
100,1.2332932186253736
100,1.1902246075974772
100,1.3947643716695004
100,1.350183252249877
100,1.2988528412149491
100,1.198174285114788
100,1.1818030918405236
100,1.3364462491951496
100,1.27517552548989
100,1.1564115190643258
100,1.241288473272779
100,1.2780319912650873
100,1.3906395160745924
100,1.32786292429233
100,1.3744507466026579
100,1.2883377121579742
100,1.2962409684853977
100,1.3417294414323857
100,1.3597136940080077
100,1.3092359896322348
100,1.3589262062421392
100,1.3900709831768103
100,1.2408468087617166
100,1.2354181954899415
100,1.1599384385482097
100,1.2171609453524896
100,1.1888466013836068
100,1.3799068468032258
100,1.2186460283881377
100,1.3408387460345026
100,1.328167969513271
100,1.161564409798196
100,1.3078398006132366
100,1.1892460109666652
100,1.3361642536069647
100,1.2002022518547917
100,1.3230130145750847
100,1.3658584201129684
100,1.1999004595974276
100,1.3754329139773633
100,1.1897531031407573
100,1.2317533809662868
100,1.3624870520054517
100,1.3258291654853718
100,1.3687010128165602
200,15.37172493352736
200,16.035606655788445
200,15.519990572194994
200,13.877897501500014
200,16.168308910388784
200,15.089171320206912
200,15.06323720064221
200,15.484231051878531
200,14.441117253751251
200,14.009053580463975
200,15.602936765137478
200,15.0283801121785
200,14.27459715564591
200,15.902680978652228
200,14.028663672946852
200,14.319606645393115
200,16.583920058243546
200,14.301871784946359
200,16.256459263717336
200,14.13209630376239
200,14.115631132531256
200,16.23591591232902
200,16.01636010095392
200,15.033567944333505
200,16.511760672588235
200,14.513422768102231
200,15.300767140836747
200,14.709527205098087
200,14.934137264187173
200,14.172568472911
200,15.061564764784057
200,14.290995906128959
200,15.459478375966748
200,16.413930026032936
200,16.643762603441413
200,14.51288410296384
200,16.377937545925565
200,16.29297102191987
200,15.288702015884654
200,15.758201684326547
200,16.384658447366277
200,16.745965816169548
200,15.830515765690553
200,13.76168606654996
200,15.660942242275066
200,14.679102949708156
200,14.214672387770774
200,16.599580499360574
200,16.082449485314534
200,14.393832354277498
200,15.338346083136758
200,14.372593345884603
200,14.138056647965557
200,14.342456285552649
200,14.393986783931656
200,16.016688356147167
200,14.148697484669166
200,16.582837778717835
200,15.112490592668498
200,15.56412496745951
200,16.225339154005116
200,14.986270381880487
200,14.061416025499422
200,16.010451255662204
200,15.295487653897531
200,14.544691227578769
200,15.661014425906764
200,15.496327532333705
200,13.945441684096089
200,13.92716038065546
200,16.081093505424516
200,14.413200235757646
200,15.442849572876526
200,15.676343303535674
200,15.736485853215944
200,16.40723181972628
200,14.120356042453189
200,16.15081628242237
200,14.950238930375566
200,13.951404032097184
200,16.002125219881965
200,16.017718491452893
200,15.71754383098847
200,16.108067757051803
200,16.799237571578615
200,16.42929911472814
200,13.887510361925097
200,14.548330255314355
200,15.126989021594909
200,14.50024879776213
200,15.286803889338978
200,16.201241018224774
200,15.339031383576884
200,16.136530034853603
200,16.299018697570574
200,15.502606331202065
200,16.17344291717354
200,15.84613316009471
200,15.674141549411736
200,15.58496018006771
400,135.84198300668382
400,144.6531460082364
400,142.7705840674557
400,136.33776614092568
400,135.30189353348408
400,135.15836204872372
400,132.8749489752271
400,138.36692446817892
400,127.54906049293459
400,125.7009947783406
400,139.80082065945558
400,133.32628026483493
400,128.59536948529325
400,119.41722155748003
400,133.64554863193936
400,128.53559391233782
400,133.66964564783623
400,131.87918161899924
400,125.32218972601939
400,127.49560069085172
400,121.07594106360314
400,136.2929997785762
400,129.40653177369066
400,119.08305799496372
400,145.215039171855
400,131.87317356465607
400,127.61487241486518
400,132.88626607338833
400,132.67355627732448
400,125.68382792110246
400,144.71277309160027
400,140.9954261810006
400,123.41175265863748
400,123.79756002382248
400,142.40399884466052
400,136.50065927279437
400,120.86612504980116
400,122.76936881314721
400,140.64750049965926
400,138.55269094203993
400,140.24651543552045
400,120.93313579696247
400,120.35844818339328
400,131.11821745861602
400,136.47537531066695
400,138.97475701487312
400,120.2931940636765
400,138.5719864684895
400,120.75232357183674
400,126.26997721899478
400,130.53781537941617
400,128.66985080138923
400,135.13013169070388
400,136.92762419563377
400,125.70424531319901
400,123.92105406273252
400,138.68252546915593
400,122.43256749324307
400,129.44634779116225
400,130.1246759665199
400,134.63217376489226
400,137.96811334311627
400,130.5037870011895
400,120.98976919545929
400,124.38036774069829
400,121.12961047778015
400,124.33325729760492
400,145.32632920472673
400,140.5349078840134
400,137.3105995492805
400,124.39140821777518
400,140.9545499359068
400,121.7854339927968
400,134.60294244799928
400,121.15683384062015
400,123.63931139569043
400,137.4007255093552
400,134.27325231569336
400,133.85253488265656
400,132.44118057915298
400,135.90814585399474
400,135.224434351124
400,142.72156560346946
400,122.78202405316533
400,125.62211033200686
400,141.26883404586746
400,121.55112554267025
400,144.04145381079684
400,136.44940122002012
400,136.2654045332354
400,132.11556932983137
400,130.48793005624248
400,128.32266955593838
400,122.89877490056591
400,144.1972616009302
400,142.48330185180802
400,140.91689199138256
400,133.77087309801627
400,120.23949875350714
400,127.76150458596003
1000,5598.9427279412785
1000,5696.69609475555
1000,6433.3451629198535
1000,5637.3563379913885
1000,5449.166105175234
1000,5773.694311954981
1000,6079.816756726237
1000,6519.316542014908
1000,5846.1873776246275
1000,5622.136343569117
1000,6567.926113600045
1000,5399.342531832012
1000,6223.797866738078
1000,5587.67293108068
1000,6127.378161967531
1000,5767.4213352701345
1000,6398.756286257713
1000,6053.995102713045
1000,5632.742323440835
1000,5551.7482727186425
1000,6181.923677771855
1000,5832.066767085244
1000,6420.036061002634
1000,6364.439044907689
1000,5580.583057706522
1000,5934.202848903245
1000,6224.360990419468
1000,6058.185309367835
1000,5447.184852557093
1000,6039.373559871905
1000,6069.485305235558
1000,5850.494513186025
1000,5818.862480296704
1000,5971.820334008294
1000,6356.448819368995
1000,5571.21795071186
1000,5483.098778046295
1000,6535.793606021667
1000,5952.789650330957
1000,5728.960612357311
1000,6390.5249856912515
1000,6162.882687097499
1000,5528.737332583248
1000,5458.892928939174
1000,5609.815583390793
1000,6100.677223299367
1000,5557.966271757187
1000,5414.885499507154
1000,5590.917500140769
1000,5541.851093574317
1000,6275.376539660879
1000,5531.256605417693
1000,5705.922881596478
1000,6350.6381309026265
1000,5951.607382276882
1000,5977.1578688617865
1000,6171.886689872532
1000,6176.138038608681
1000,6391.341017547641
1000,6376.004762729758
1000,5515.396778902094
1000,5400.775162456391
1000,6567.105142718449
1000,5496.187548070388
1000,5789.034260914099
1000,5702.139649038827
1000,5584.337610407033
1000,5671.73315576493
1000,5408.062421820324
1000,5413.348475154543
1000,5636.315959937062
1000,5985.454373792565
1000,6266.604738404843
1000,5794.710498184753
1000,6556.152950928873
1000,6179.194682320308
1000,6206.457020079493
1000,5411.802007107374
1000,5953.643095686738
1000,5836.571135714437
1000,6534.819051881008
1000,6099.580239912606
1000,6081.960727080722
1000,5672.167006808821
1000,6061.802060336571
1000,5767.2198388063525
1000,6268.323636235233
1000,5429.936466307352
1000,6423.80982339278
1000,5972.016550602319
1000,5758.964747590936
1000,6008.496465596058
1000,6148.853782739516
1000,6070.749990797605
1000,6283.776913851684
1000,6464.3257243019325
1000,5922.458005955579
1000,6093.717661170675
1000,6107.717689479893
1000,5576.977713857513
